user_id,income,total_spending,savings_investment,spending_behavior_class,is_budget_tracker_user,spending_food,spending_transport,spending_bills,spending_entertainment,spending_shopping,spending_education,spending_other
7123,43000000,30927000,12073000,high_spender,1,5947000,4457000,74000,1709000,5463000,6317000,6960000
7124,27000000,18694000,8306000,balanced,0,68000,2775000,9412000,1802000,1242000,3230000,165000
7125,17000000,9179000,7821000,balanced,1,1699000,652000,1344000,836000,2250000,686000,1712000
7126,30000000,29510000,490000,high_spender,0,4801000,6248000,5816000,1000000,7216000,1260000,3169000
7127,46000000,36991000,9009000,high_spender,1,3086000,3619000,9652000,9994000,535000,553000,9552000
7128,12000000,9973000,2027000,high_spender,1,311000,2734000,1111000,1055000,2332000,2333000,97000
7129,11000000,8525000,2475000,high_spender,1,251000,1579000,1777000,1548000,906000,1616000,848000
7130,38000000,24908000,13092000,balanced,0,3886000,1269000,4687000,2879000,3968000,3177000,5042000
7131,39000000,38555000,445000,high_spender,0,7214000,7990000,7075000,915000,8338000,6481000,542000
7132,39000000,36104000,2896000,high_spender,1,8029000,7354000,2974000,6288000,6681000,532000,4246000
7133,49000000,40132000,8868000,high_spender,1,1147000,1003000,3259000,10033000,9684000,5158000,9848000
7134,11000000,7435000,3565000,balanced,1,810000,1065000,1070000,1414000,1242000,819000,1015000
7135,11000000,6723000,4277000,balanced,0,1347000,704000,927000,611000,1514000,48000,1572000
7136,26000000,19295000,6705000,high_spender,1,278000,4099000,3597000,4819000,2554000,1481000,2467000
7137,10000000,4013000,5987000,savings_oriented,0,416000,48000,1008000,295000,775000,415000,1056000
7138,47000000,34309000,12691000,high_spender,0,2830000,8471000,4740000,5943000,6030000,2757000,3538000
7139,38000000,17952000,20048000,savings_oriented,0,3667000,3440000,147000,2101000,4293000,4052000,252000
7140,39000000,17428000,21572000,savings_oriented,0,4005000,1149000,4942000,189000,857000,3963000,2323000
7141,50000000,41802000,8198000,high_spender,0,11898000,7161000,1524000,6238000,9485000,2891000,2605000
7142,28000000,25956000,2044000,high_spender,0,1333000,7610000,1134000,2708000,1990000,7156000,4025000
7143,37000000,28286000,8714000,high_spender,1,3262000,4102000,4689000,8071000,2045000,3084000,3033000
7144,7000000,6922000,78000,high_spender,1,1592000,1588000,597000,635000,505000,744000,1261000
7145,5000000,2703000,2297000,balanced,1,580000,513000,631000,109000,167000,673000,30000
7146,30000000,14717000,15283000,savings_oriented,0,3360000,514000,2253000,556000,1924000,3657000,2453000
7147,24000000,12810000,11190000,balanced,1,1523000,2498000,1179000,2269000,2553000,197000,2591000
7148,8000000,2768000,5232000,savings_oriented,0,617000,252000,431000,474000,205000,426000,363000
7149,32000000,18090000,13910000,balanced,1,4513000,1656000,3037000,1826000,1065000,885000,5108000
7150,20000000,12115000,7885000,balanced,0,1170000,2140000,2142000,1250000,1150000,2687000,1576000
7151,16000000,11786000,4214000,high_spender,1,1180000,1314000,2593000,2704000,2028000,667000,1300000
7152,19000000,7773000,11227000,savings_oriented,1,1285000,1845000,1323000,704000,1466000,529000,621000
7153,31000000,19277000,11723000,balanced,1,4317000,3219000,1434000,2222000,1509000,4766000,1810000
7154,39000000,30753000,8247000,high_spender,0,4731000,2806000,3615000,5178000,5629000,4120000,4674000
7155,28000000,15826000,12174000,balanced,0,1090000,3656000,2384000,2794000,810000,1065000,4027000
7156,41000000,36761000,4239000,high_spender,1,1908000,2819000,4799000,3034000,2967000,7868000,13366000
7157,40000000,34967000,5033000,high_spender,0,7164000,4943000,6682000,4081000,2738000,2579000,6780000
7158,27000000,25651000,1349000,high_spender,1,600000,5842000,650000,228000,5039000,6496000,6796000
7159,35000000,19437000,15563000,balanced,0,1737000,1067000,199000,4696000,3477000,4900000,3361000
7160,29000000,22316000,6684000,high_spender,0,2494000,1040000,954000,615000,5628000,6335000,5250000
7161,45000000,39681000,5319000,high_spender,1,6636000,5888000,6550000,7881000,3985000,6109000,2632000
7162,46000000,17515000,28485000,savings_oriented,1,5088000,1462000,4279000,622000,250000,3509000,2305000
7163,12000000,11055000,945000,high_spender,1,2536000,2072000,799000,2179000,1038000,729000,1702000
7164,7000000,2356000,4644000,savings_oriented,1,288000,259000,441000,442000,195000,326000,405000
7165,23000000,18655000,4345000,high_spender,1,15000,5582000,2686000,4933000,290000,4087000,1062000
7166,24000000,19938000,4062000,high_spender,1,4415000,2068000,2551000,2621000,2945000,360000,4978000
7167,31000000,27865000,3135000,high_spender,0,4829000,2112000,5491000,2550000,5458000,3226000,4199000
7168,22000000,18557000,3443000,high_spender,0,2215000,311000,4091000,1926000,3518000,2873000,3623000
7169,30000000,18471000,11529000,balanced,1,641000,3805000,1770000,1263000,3982000,3553000,3457000
7170,36000000,25928000,10072000,high_spender,0,5924000,3252000,5070000,138000,4586000,878000,6080000
7171,29000000,12532000,16468000,savings_oriented,1,1571000,943000,3053000,610000,346000,3176000,2833000
7172,14000000,10151000,3849000,high_spender,0,2341000,445000,1741000,420000,851000,1968000,2385000
7173,7000000,4736000,2264000,balanced,1,431000,821000,729000,285000,679000,808000,983000
7174,23000000,14184000,8816000,balanced,1,1386000,2683000,514000,2819000,2740000,2220000,1822000
7175,50000000,29786000,20214000,balanced,0,757000,1521000,2917000,4636000,8895000,5369000,5691000
7176,34000000,16505000,17495000,savings_oriented,1,599000,3227000,3418000,4667000,170000,1107000,3317000
7177,23000000,22082000,918000,high_spender,1,1489000,2729000,1709000,3384000,4663000,4142000,3966000
7178,50000000,23180000,26820000,savings_oriented,1,4856000,4811000,1602000,2006000,1516000,4682000,3707000
7179,42000000,19403000,22597000,savings_oriented,0,4098000,4231000,2722000,4766000,1640000,1634000,312000
7180,22000000,14964000,7036000,balanced,0,974000,2671000,4467000,1234000,3483000,2021000,114000
7181,19000000,10125000,8875000,balanced,1,111000,3413000,859000,4025000,520000,1134000,63000
7182,6000000,3493000,2507000,balanced,1,46000,259000,101000,483000,1545000,675000,384000
7183,44000000,17939000,26061000,savings_oriented,1,3608000,3354000,859000,1140000,2808000,2201000,3969000
7184,19000000,12574000,6426000,balanced,1,722000,1096000,2388000,3189000,1676000,2189000,1314000
7185,32000000,16199000,15801000,balanced,0,2604000,1017000,2847000,2162000,1017000,4659000,1893000
7186,31000000,28455000,2545000,high_spender,0,3275000,6516000,7921000,2739000,5526000,2360000,118000
7187,45000000,38571000,6429000,high_spender,1,2409000,9679000,6943000,6558000,2649000,5482000,4851000
7188,10000000,5721000,4279000,balanced,1,1171000,1017000,958000,719000,303000,603000,950000
7189,40000000,15507000,24493000,savings_oriented,0,1290000,3299000,3594000,315000,2132000,2392000,2485000
7190,47000000,44768000,2232000,high_spender,0,10842000,1771000,9845000,6888000,3988000,10155000,1279000
7191,20000000,9417000,10583000,savings_oriented,0,1113000,2152000,1801000,1614000,2145000,379000,213000
7192,43000000,16464000,26536000,savings_oriented,0,944000,3340000,2048000,1761000,3763000,767000,3841000
7193,43000000,31529000,11471000,high_spender,0,6148000,6906000,4004000,3799000,6431000,3137000,1104000
7194,23000000,17166000,5834000,high_spender,1,2879000,3959000,1225000,2215000,2503000,2594000,1791000
7195,45000000,39045000,5955000,high_spender,1,6174000,2076000,7939000,8051000,1999000,8787000,4019000
7196,11000000,8220000,2780000,high_spender,1,1128000,1143000,400000,1485000,398000,1869000,1797000
7197,44000000,15257000,28743000,savings_oriented,0,450000,3056000,2794000,1345000,2024000,3122000,2466000
7198,26000000,11865000,14135000,savings_oriented,1,437000,1847000,2192000,1447000,2497000,1816000,1629000
7199,33000000,14453000,18547000,savings_oriented,0,2364000,2810000,2541000,548000,1463000,1753000,2974000
7200,38000000,27591000,10409000,high_spender,1,5079000,5414000,4924000,3557000,742000,7561000,314000
7201,36000000,24846000,11154000,balanced,1,1581000,5114000,1837000,1744000,6920000,6510000,1140000
7202,47000000,43370000,3630000,high_spender,0,9694000,1432000,7854000,3061000,9273000,10056000,2000000
7203,41000000,32038000,8962000,high_spender,0,5781000,3473000,5347000,5737000,5011000,5545000,1144000
7204,40000000,18654000,21346000,savings_oriented,1,3891000,2428000,3386000,4854000,3122000,597000,376000
7205,46000000,29125000,16875000,balanced,1,4903000,6557000,1580000,4790000,1314000,6552000,3429000
7206,39000000,26314000,12686000,balanced,1,1816000,1859000,964000,4471000,4068000,11321000,1815000
7207,35000000,14557000,20443000,savings_oriented,1,376000,3060000,1089000,357000,3357000,3790000,2528000
7208,29000000,9404000,19596000,savings_oriented,1,1799000,1526000,1001000,1633000,1829000,1061000,555000
7209,14000000,10923000,3077000,high_spender,1,2654000,422000,1832000,50000,2080000,2053000,1832000
7210,42000000,25492000,16508000,balanced,1,7156000,3910000,1621000,4994000,5512000,1081000,1218000
7211,41000000,30934000,10066000,high_spender,1,2885000,4213000,7743000,3268000,6720000,3242000,2863000
7212,50000000,36930000,13070000,high_spender,1,975000,3205000,11832000,9197000,8088000,2211000,1422000
7213,13000000,12980000,20000,high_spender,0,3393000,1560000,389000,4083000,224000,1275000,2056000
7214,5000000,4962000,38000,high_spender,0,960000,900000,784000,386000,771000,658000,503000
7215,38000000,23249000,14751000,balanced,1,2196000,1823000,3362000,5103000,1076000,3253000,6436000
7216,27000000,24525000,2475000,high_spender,0,4761000,2317000,5967000,5189000,1744000,3529000,1018000
7217,15000000,12207000,2793000,high_spender,0,3537000,165000,2925000,3352000,207000,1410000,611000
7218,13000000,7928000,5072000,balanced,0,582000,311000,2031000,1726000,679000,2004000,595000
7219,36000000,15541000,20459000,savings_oriented,1,2122000,3614000,2181000,76000,2608000,3411000,1529000
7220,22000000,21859000,141000,high_spender,0,2647000,2815000,1259000,4597000,5018000,4227000,1296000
7221,30000000,20837000,9163000,balanced,1,4200000,2386000,3977000,1915000,1621000,2061000,4677000
7222,10000000,9947000,53000,high_spender,0,114000,1949000,4421000,1115000,2291000,42000,15000
7223,28000000,25135000,2865000,high_spender,0,6656000,3892000,5990000,6103000,277000,1393000,824000
7224,12000000,4755000,7245000,savings_oriented,1,696000,905000,1113000,95000,66000,1526000,354000
7225,18000000,16253000,1747000,high_spender,1,1998000,3460000,2597000,2962000,2043000,76000,3117000
7226,45000000,25465000,19535000,balanced,0,1291000,4924000,1417000,7419000,4181000,2257000,3976000
7227,50000000,45592000,4408000,high_spender,0,8058000,2582000,3734000,10177000,436000,8658000,11947000
7228,36000000,29745000,6255000,high_spender,0,2218000,2770000,4225000,4847000,1850000,8249000,5586000
7229,27000000,13691000,13309000,balanced,0,3326000,1696000,2176000,77000,77000,2679000,3660000
7230,30000000,15975000,14025000,balanced,0,4648000,595000,998000,1182000,5792000,791000,1969000
7231,11000000,3672000,7328000,savings_oriented,0,1175000,1190000,380000,79000,264000,109000,475000
7232,23000000,10159000,12841000,savings_oriented,1,2093000,1266000,979000,1893000,1280000,1938000,710000
7233,34000000,28261000,5739000,high_spender,0,1811000,4230000,1891000,6214000,5397000,6472000,2246000
7234,24000000,9533000,14467000,savings_oriented,0,1222000,2178000,1777000,241000,1120000,1781000,1214000
7235,38000000,27462000,10538000,high_spender,0,7304000,5179000,6180000,227000,74000,4394000,4104000
7236,40000000,14111000,25889000,savings_oriented,0,2677000,1237000,231000,3860000,2195000,3834000,77000
7237,13000000,5146000,7854000,savings_oriented,0,299000,2110000,171000,559000,1320000,623000,64000
7238,17000000,5650000,11350000,savings_oriented,0,890000,982000,165000,851000,1582000,1048000,132000
7239,39000000,31215000,7785000,high_spender,1,6063000,4410000,6492000,1011000,391000,8856000,3992000
7240,13000000,9455000,3545000,high_spender,0,2387000,270000,1516000,1787000,1443000,560000,1492000
7241,36000000,27909000,8091000,high_spender,0,4627000,2056000,2878000,832000,8272000,144000,9100000
7242,11000000,8951000,2049000,high_spender,0,838000,1191000,1419000,3367000,1628000,278000,230000
7243,12000000,6371000,5629000,balanced,0,872000,773000,857000,1010000,1261000,331000,1267000
7244,19000000,12713000,6287000,balanced,1,1372000,3020000,341000,3006000,1264000,1000000,2710000
7245,16000000,5405000,10595000,savings_oriented,1,1055000,1107000,1023000,437000,614000,886000,283000
7246,23000000,15068000,7932000,balanced,1,1893000,1133000,3987000,3674000,1502000,64000,2815000
7247,30000000,15787000,14213000,balanced,0,80000,2593000,655000,3192000,3119000,3218000,2930000
7248,27000000,21169000,5831000,high_spender,1,2217000,2659000,1967000,3918000,2857000,5000000,2551000
7249,35000000,24663000,10337000,high_spender,0,4872000,4323000,2424000,2516000,4132000,3674000,2722000
7250,47000000,32612000,14388000,balanced,0,1870000,4178000,538000,8206000,9208000,1986000,6626000
7251,34000000,33120000,880000,high_spender,1,3913000,11025000,732000,8764000,2576000,5934000,176000
7252,35000000,26710000,8290000,high_spender,0,5903000,5479000,4180000,2294000,945000,2489000,5420000
7253,34000000,30383000,3617000,high_spender,0,5808000,6349000,619000,3590000,3551000,5051000,5415000
7254,10000000,4634000,5366000,savings_oriented,0,453000,440000,215000,972000,842000,838000,874000
7255,20000000,13561000,6439000,balanced,1,1929000,3675000,1432000,229000,3505000,1869000,922000
7256,15000000,13574000,1426000,high_spender,1,1214000,2170000,1351000,1395000,2275000,2911000,2258000
7257,34000000,33565000,435000,high_spender,0,11316000,1665000,1054000,10141000,4849000,4474000,66000
7258,10000000,9072000,928000,high_spender,1,782000,1814000,210000,2373000,1538000,2028000,327000
7259,29000000,11586000,17414000,savings_oriented,0,1043000,1262000,2614000,525000,189000,3579000,2374000
7260,37000000,25509000,11491000,balanced,1,3686000,6626000,6327000,3715000,910000,1325000,2920000
7261,40000000,19573000,20427000,savings_oriented,1,2839000,3814000,956000,4733000,3919000,888000,2424000
7262,6000000,4268000,1732000,high_spender,1,560000,310000,780000,657000,700000,505000,756000
7263,11000000,3619000,7381000,savings_oriented,0,876000,887000,388000,41000,351000,738000,338000
7264,20000000,18873000,1127000,high_spender,0,1035000,4129000,311000,3356000,4340000,3008000,2694000
7265,21000000,7043000,13957000,savings_oriented,0,1391000,342000,1686000,1012000,233000,966000,1413000
7266,8000000,7203000,797000,high_spender,1,1201000,264000,1468000,520000,489000,1529000,1732000
7267,31000000,22536000,8464000,high_spender,0,3775000,1341000,1676000,1926000,4559000,4535000,4724000
7268,46000000,36336000,9664000,high_spender,0,9904000,1400000,245000,2929000,6254000,6757000,8847000
7269,9000000,4535000,4465000,balanced,1,831000,252000,1072000,641000,1070000,468000,201000
7270,43000000,38037000,4963000,high_spender,0,7060000,4469000,4448000,7045000,1258000,7090000,6667000
7271,12000000,8305000,3695000,balanced,1,2344000,146000,1278000,1433000,2813000,224000,67000
7272,41000000,19624000,21376000,savings_oriented,1,1802000,515000,2279000,1768000,3248000,4813000,5199000
7273,35000000,14660000,20340000,savings_oriented,0,1728000,909000,2468000,3212000,4266000,443000,1634000
7274,10000000,5154000,4846000,balanced,0,1111000,891000,721000,260000,1261000,22000,888000
7275,50000000,38313000,11687000,high_spender,0,7746000,1861000,5767000,6733000,1315000,9169000,5722000
7276,27000000,19864000,7136000,high_spender,0,4396000,2796000,851000,560000,5188000,3624000,2449000
7277,39000000,28067000,10933000,high_spender,0,4360000,6643000,2457000,2350000,3333000,6087000,2837000
7278,44000000,43183000,817000,high_spender,0,6787000,10610000,3755000,3744000,5970000,2471000,9846000
7279,39000000,30623000,8377000,high_spender,0,4995000,1197000,8106000,825000,552000,6725000,8223000
7280,14000000,10438000,3562000,high_spender,1,1616000,2260000,3057000,1404000,1484000,104000,513000
7281,15000000,8364000,6636000,balanced,1,2208000,1401000,808000,630000,923000,781000,1613000
7282,27000000,26238000,762000,high_spender,1,5027000,3571000,1434000,4956000,4769000,5102000,1379000
7283,10000000,9559000,441000,high_spender,0,1798000,669000,529000,796000,2410000,2596000,761000
7284,26000000,14087000,11913000,balanced,1,371000,1745000,1785000,1298000,1164000,4890000,2834000
7285,17000000,13220000,3780000,high_spender,0,1750000,978000,2338000,1770000,2720000,39000,3625000
